conversion_id,customer_id,conversion_date,revenue_inr
2399,4007,2024-05-11 07:25:11,3326.04
2400,4008,2024-02-19 14:30:33,5861.01
2401,4010,2024-10-19 02:25:46,2383.85
2402,4011,2024-05-22 22:50:11,14689.31
2403,4012,2024-08-11 23:53:30,2320.71
2404,4013,2024-11-03 00:38:24,3668.43
2405,4017,2024-07-28 08:09:25,3701.66
2406,4018,2024-06-01 19:58:11,3574.01
2407,4020,2024-07-15 12:17:45,9416.76
2408,4021,2024-06-24 08:14:16,3696.01
2409,4023,2024-09-10 18:46:52,17232.15
2410,4024,2024-10-17 16:27:20,2352.83
2411,4025,2024-07-04 08:54:58,5724.09
2412,4026,2024-04-07 03:16:24,2444.98
2413,4028,2024-10-17 03:17:03,7178.71
2414,4029,2024-06-20 05:27:25,4844.72
2415,4031,2024-07-23 17:17:01,4274.59
2416,4032,2024-09-04 08:00:41,14323.08
2417,4033,2024-11-12 03:44:07,2727.37
2418,4034,2024-01-28 05:24:42,8332.04
2419,4040,2024-02-19 20:36:26,2460.05
2420,4042,2024-04-05 03:11:40,5439.36
2421,4043,2024-04-22 12:30:20,1675.69
2422,4044,2024-04-08 09:14:25,2707.37
2423,4045,2024-10-12 13:34:01,4564.53
2424,4046,2024-03-26 04:18:11,25164.37
2425,4048,2024-10-09 22:08:19,5381.51
2426,4050,2024-11-14 19:05:37,21789.89
2427,4051,2024-08-29 22:20:42,5992.66
2428,4053,2024-05-24 09:37:46,3469.01
2429,4054,2024-04-07 15:04:38,19641.91
2430,4057,2024-07-14 23:27:07,7283.13
2431,4059,2024-05-29 22:08:03,2756.04
2432,4061,2024-04-16 08:18:57,7506.42
2433,4062,2024-09-07 14:54:37,3776.92
2434,4063,2024-05-15 00:47:47,820.46
2435,4065,2024-12-07 15:56:21,11411.49
2436,4067,2024-02-13 12:03:22,13166.63
2437,4068,2024-07-02 17:36:19,25697.47
2438,4071,2024-05-21 17:10:48,7186.28
2439,4073,2024-01-31 15:33:29,3929.03
2440,4076,2024-07-30 08:29:10,10420.09
2441,4080,2024-03-06 15:57:14,10560.1
2442,4081,2024-12-06 22:00:36,21470.88
2443,4082,2024-10-30 02:58:05,4721.28
2444,4084,2024-01-16 20:15:09,4234.32
2445,4088,2024-03-19 10:09:32,2581.2
2446,4089,2024-05-30 12:38:18,7972.2
2447,4090,2024-07-03 04:03:56,1219.95
2448,4092,2024-12-04 16:28:44,9882.08
2449,4096,2024-05-31 07:57:06,8341.94
2450,4097,2024-10-10 06:19:02,8321.21
2451,4098,2024-05-17 07:09:26,5565.84
2452,4099,2024-09-10 09:17:54,19529.48
2453,4100,2024-06-25 18:23:17,10772.96
2454,4101,2024-01-26 03:22:42,2845.89
2455,4104,2024-02-16 21:11:42,2892.1
2456,4108,2024-08-29 16:49:07,2226.74
2457,4109,2024-10-31 06:23:02,8071.99
2458,4111,2024-02-06 12:23:23,1997.95
2459,4112,2024-08-11 07:45:09,13030.56
2460,4124,2024-10-22 08:11:50,16166.17
2461,4126,2024-06-04 07:55:04,2228.06
2462,4127,2024-08-30 18:24:01,4158.9
2463,4130,2024-08-11 05:54:34,4988.84
2464,4131,2024-07-30 18:38:24,10889.83
2465,4134,2024-07-02 14:00:20,20918.91
2466,4135,2024-07-02 02:10:03,1078.21
2467,4136,2024-08-04 21:05:18,3690.94
2468,4137,2024-10-10 06:34:13,3868.36
2469,4144,2024-02-18 13:10:11,1393.25
2470,4145,2024-03-12 02:17:31,3176.07
2471,4147,2024-10-12 08:18:27,7222.76
2472,4148,2024-07-27 19:02:12,3824.52
2473,4150,2024-01-18 05:40:39,1223.95
2474,4151,2024-02-24 10:35:36,65295.24
2475,4152,2024-08-27 07:37:41,6245.15
2476,4157,2024-02-18 18:45:39,5434.51
2477,4158,2024-06-14 23:13:50,1829.62
2478,4159,2024-03-01 23:51:24,6214.47
2479,4160,2024-05-01 04:12:24,4239.53
2480,4161,2024-05-22 13:06:56,898.14
2481,4162,2024-09-15 10:41:48,1875.76
2482,4163,2024-06-12 10:22:14,10051.06
2483,4164,2024-11-14 14:59:44,28271.68
2484,4166,2024-08-02 16:32:31,6839.36
2485,4167,2024-03-19 14:20:11,13263.55
2486,4168,2024-04-12 17:15:22,4271.93
2487,4170,2024-06-07 22:28:09,4546.48
2488,4171,2024-09-27 19:20:58,13119.84
2489,4172,2024-08-25 17:11:54,21949.5
2490,4173,2024-06-30 02:58:47,15850.99
2491,4174,2024-09-27 11:54:25,1882.34
2492,4178,2024-04-25 10:06:18,4627.34
2493,4184,2024-08-04 09:05:45,6309.25
2494,4185,2024-03-07 23:57:38,3890.49
2495,4187,2024-10-23 13:57:18,6967.92
2496,4189,2024-05-16 03:34:53,10285.8
2497,4190,2024-03-17 02:36:32,12118.99
2498,4191,2024-03-21 09:33:00,22410.46
2499,4192,2024-03-07 04:50:26,3653.73
2500,4193,2024-09-06 03:56:52,1439.96
2501,4194,2024-12-12 17:05:15,6784.6
2502,4195,2024-04-22 00:04:19,26780.52
2503,4196,2024-06-14 18:07:54,3199.41
2504,4197,2024-10-23 03:17:51,9119.43
2505,4200,2024-07-01 16:39:09,9192.76
2506,4201,2024-11-28 04:42:16,5838.9
2507,4205,2024-05-09 22:46:03,4945.49
2508,4206,2024-06-08 15:51:47,2140.75
2509,4210,2024-04-14 19:31:01,630.49
2510,4212,2024-09-10 02:24:22,1806.84
2511,4214,2024-04-20 18:25:01,3458.97
2512,4216,2024-05-10 21:54:22,13196.15
2513,4218,2024-05-15 02:13:51,4479.13
2514,4220,2024-04-14 05:47:39,3080.59
2515,4221,2024-11-01 14:59:38,2204.18
2516,4222,2024-01-22 23:12:42,8876.17
2517,4223,2024-08-22 12:57:36,16689.27
2518,4224,2024-11-06 04:38:39,12798.61
2519,4225,2024-06-23 22:20:50,8480.59
2520,4226,2024-09-11 13:56:24,1302.38
2521,4228,2024-02-17 13:50:59,3581.34
2522,4230,2024-05-10 06:43:04,28355.43
2523,4232,2024-02-21 22:41:42,13490.69
2524,4234,2024-04-06 20:35:02,1231.82
2525,4235,2024-04-23 03:21:44,4674.93
2526,4236,2024-04-08 08:08:09,6814.37
2527,4237,2024-08-08 15:36:02,2475.15
2528,4238,2024-06-18 03:55:51,615.06
2529,4239,2024-04-05 06:13:07,5371.93
2530,4241,2024-09-19 03:20:45,2418.78
2531,4243,2024-06-15 20:01:49,2427.32
2532,4244,2024-07-16 07:24:25,3571.67
2533,4245,2024-09-06 10:29:46,4357.67
2534,4246,2024-08-03 00:27:03,4874.76
2535,4248,2024-06-27 02:24:11,2218.11
2536,4250,2024-09-21 00:53:13,4031.17
2537,4251,2024-04-30 10:40:19,1010.62
2538,4252,2024-06-21 14:57:04,6502.46
2539,4253,2024-06-25 19:57:43,375.91
2540,4254,2024-10-05 12:59:24,3787.49
2541,4256,2024-04-17 16:45:06,11240.38
2542,4258,2024-03-13 16:33:48,1894.28
2543,4260,2024-01-15 15:19:12,9365.49
2544,4261,2024-02-24 06:46:36,13907.16
2545,4262,2024-08-06 05:47:17,250.36
2546,4264,2024-04-10 00:59:16,4288.85
2547,4265,2024-07-21 19:57:21,369.37
2548,4267,2024-07-12 05:35:25,4418.75
2549,4269,2024-06-17 16:22:42,4883.15
2550,4270,2024-03-31 12:28:50,526.22
2551,4272,2024-08-02 18:45:12,27787.86
2552,4280,2024-03-11 02:16:42,6357.65
2553,4288,2024-03-15 15:22:58,2289.02
2554,4290,2024-01-31 13:10:26,18376.75
2555,4291,2024-06-23 10:27:55,976.47
2556,4292,2024-09-15 19:14:52,1625.79
2557,4294,2024-09-20 06:33:45,620.48
2558,4298,2024-05-19 16:54:22,24858.14
2559,4299,2024-02-19 04:12:56,6628.35
2560,4302,2024-10-12 18:10:33,8896.93
2561,4303,2024-07-22 19:22:25,6443.98
2562,4304,2024-08-03 19:55:33,8237.0
2563,4306,2024-07-22 20:18:14,5272.55
2564,4307,2024-09-27 15:06:23,6271.87
2565,4308,2024-09-23 00:02:45,5414.54
2566,4309,2024-09-04 11:09:47,2842.01
2567,4314,2024-04-26 15:38:20,4712.8
2568,4315,2024-03-06 07:32:19,6286.97
2569,4316,2024-01-09 13:09:03,5428.91
2570,4317,2024-08-21 23:31:19,1299.85
2571,4320,2024-09-06 20:30:52,1464.86
2572,4323,2024-03-26 14:06:17,13024.11
2573,4324,2024-09-23 20:01:19,3728.29
2574,4325,2024-04-23 01:07:44,8318.63
2575,4326,2024-03-11 08:40:29,1839.21
2576,4327,2024-08-05 16:03:52,1305.27
2577,4328,2024-02-26 00:12:41,2300.23
2578,4329,2024-02-01 08:02:29,4022.63
2579,4331,2024-02-28 11:29:39,2700.99
2580,4333,2024-02-06 01:02:17,15749.13
2581,4336,2024-04-05 22:06:21,5776.6
2582,4337,2024-05-01 05:54:27,25953.06
2583,4338,2024-10-25 11:11:23,7072.49
2584,4339,2024-04-13 05:55:34,560.43
2585,4340,2024-07-22 16:44:46,12713.73
2586,4342,2024-06-12 12:18:04,1263.2
2587,4343,2024-04-13 11:35:49,6047.98
2588,4346,2024-07-03 17:59:17,2447.41
2589,4347,2024-12-04 16:55:01,33807.57
2590,4349,2024-01-29 02:25:15,17955.26
2591,4351,2024-09-07 20:05:55,2520.88
2592,4352,2024-04-28 04:44:13,4382.52
2593,4354,2024-02-28 09:55:51,6125.03
2594,4355,2024-08-20 02:47:56,10690.09
2595,4357,2024-09-11 08:10:26,5045.42
2596,4359,2024-10-16 18:02:06,1953.92
2597,4360,2024-02-11 15:51:01,2576.53
2598,4362,2024-02-09 23:24:44,4894.98
2599,4363,2024-03-15 19:47:23,14928.26
2600,4364,2024-07-09 23:26:12,7223.21
2601,4365,2024-08-26 04:06:51,2450.2
2602,4367,2024-07-31 23:03:13,8809.06
2603,4368,2024-08-15 13:23:36,3469.32
2604,4369,2024-06-04 20:26:35,10952.98
2605,4370,2024-08-02 19:02:14,47777.47
2606,4371,2024-03-09 04:59:02,3558.36
2607,4373,2024-07-21 23:52:09,10111.66
2608,4374,2024-05-14 20:37:45,2512.78
2609,4376,2024-02-22 23:50:46,4442.46
2610,4377,2024-08-04 01:51:56,5047.29
2611,4378,2024-11-14 05:21:29,4128.56
2612,4379,2024-08-20 07:41:14,45103.37
2613,4380,2024-04-14 15:45:58,3729.64
2614,4381,2024-05-06 12:07:33,8334.56
2615,4384,2024-04-19 16:10:00,865.17
2616,4385,2024-04-10 07:02:45,7250.29
2617,4386,2024-02-28 10:29:58,13737.01
2618,4387,2024-02-03 13:46:23,3056.92
2619,4388,2024-02-21 17:13:26,513.27
2620,4390,2024-08-06 09:19:45,4746.74
2621,4391,2024-08-21 12:39:49,4991.37
2622,4394,2024-03-22 14:31:01,9430.15
2623,4395,2024-04-17 21:43:52,30025.81
2624,4396,2024-07-02 07:38:10,3491.03
2625,4398,2024-02-08 14:57:09,2274.1
2626,4400,2024-11-08 17:00:09,1719.47
2627,4401,2024-03-03 21:26:59,5873.88
2628,4402,2024-06-09 20:47:44,7565.99
2629,4407,2024-07-23 01:11:04,3007.64
2630,4409,2024-01-20 06:52:33,9905.19
2631,4410,2024-07-14 10:27:58,7471.46
2632,4411,2024-03-18 19:48:04,5109.76
2633,4412,2024-02-11 15:46:40,2181.63
2634,4413,2024-09-06 06:35:32,3185.36
2635,4415,2024-03-06 09:17:27,551.82
2636,4416,2024-04-21 00:20:15,6076.65
2637,4417,2024-03-28 06:33:20,5032.68
2638,4421,2024-07-24 08:46:30,5823.35
2639,4423,2024-04-17 00:04:23,7737.91
2640,4424,2024-02-06 19:59:45,6955.16
2641,4427,2024-03-31 05:13:55,4449.98
2642,4431,2024-06-15 13:17:27,5134.83
2643,4433,2024-11-04 19:17:18,1388.69
2644,4434,2024-03-11 05:10:04,2906.34
2645,4435,2024-12-11 10:03:05,5143.17
2646,4438,2024-11-16 14:51:08,2534.45
2647,4439,2024-09-22 22:35:24,10658.74
2648,4440,2024-02-26 18:51:19,2716.86
2649,4442,2024-10-07 18:27:21,5971.03
2650,4443,2024-02-05 11:12:33,5458.39
2651,4444,2024-09-29 07:54:38,9620.48
2652,4445,2024-02-19 04:35:09,11055.82
2653,4446,2024-01-19 01:08:56,9178.59
2654,4447,2024-07-04 16:23:55,738.48
2655,4448,2024-09-13 12:59:36,14396.4
2656,4451,2024-06-04 21:21:22,19430.07
2657,4456,2024-05-18 14:25:15,3184.62
2658,4457,2024-09-27 14:30:08,6081.35
2659,4458,2024-05-26 08:44:23,2204.49
2660,4461,2024-05-04 13:38:38,851.04
2661,4462,2024-07-16 02:53:38,2527.93
2662,4463,2024-08-17 09:22:07,3022.61
2663,4464,2024-07-10 19:03:55,3571.12
2664,4466,2024-06-07 04:31:51,2073.47
2665,4467,2024-02-26 17:54:20,2539.99
2666,4469,2024-10-04 05:27:06,4866.32
2667,4470,2024-11-05 17:59:33,2457.24
2668,4471,2024-07-10 16:29:13,8015.82
2669,4473,2024-08-14 15:54:40,9076.96
2670,4476,2024-07-28 13:18:06,41871.01
2671,4477,2024-06-20 09:51:32,13536.05
2672,4480,2024-07-17 09:17:01,6116.79
2673,4482,2024-09-06 02:40:34,2812.31
2674,4485,2024-06-21 07:25:47,6402.04
2675,4486,2024-04-06 12:47:21,6594.14
2676,4487,2024-09-04 23:40:29,3096.47
2677,4488,2024-09-11 04:37:50,9950.3
2678,4489,2024-02-05 17:38:43,1396.48
2679,4491,2024-04-08 04:19:41,3944.35
2680,4495,2024-03-25 08:28:45,8105.29
2681,4496,2024-05-16 09:03:43,3793.99
2682,4499,2024-10-05 15:27:49,4080.28
2683,4500,2024-05-14 06:14:18,4341.58
2684,4503,2024-10-21 15:55:53,2316.84
2685,4504,2024-06-26 22:01:25,14136.44
2686,4505,2024-06-12 18:16:59,1966.02
2687,4506,2024-09-04 15:52:22,6544.26
2688,4507,2024-09-22 03:41:34,7131.54
2689,4509,2024-05-05 02:52:34,2092.76
2690,4511,2024-08-10 12:16:57,5249.01
2691,4512,2024-11-09 17:31:25,2167.5
2692,4514,2024-03-24 05:37:52,17187.51
2693,4516,2024-05-04 08:23:47,1763.57
2694,4517,2024-06-16 06:12:32,2728.46
2695,4518,2024-06-07 10:27:49,1633.04
2696,4519,2024-10-24 00:25:24,1448.19
2697,4520,2024-10-28 17:34:05,20580.39
2698,4521,2024-02-06 07:58:51,8010.41
2699,4522,2024-06-05 09:26:10,5576.21
2700,4524,2024-06-10 23:52:43,2721.89
2701,4525,2024-09-02 05:44:16,11123.89
2702,4526,2024-07-03 08:40:51,2340.69
2703,4528,2024-08-24 16:03:20,10039.43
2704,4529,2024-03-22 16:18:42,2241.14
2705,4530,2024-03-15 19:15:40,2751.61
2706,4532,2024-10-19 16:26:33,9724.99
2707,4533,2024-05-31 20:28:19,10694.07
2708,4536,2024-10-03 17:53:11,8414.62
2709,4539,2024-10-11 00:20:58,1910.83
2710,4540,2024-07-11 18:16:47,3287.71
2711,4543,2024-07-01 00:38:57,5660.17
2712,4544,2024-05-16 01:43:27,2288.49
2713,4545,2024-01-23 04:25:30,16879.69
2714,4546,2024-07-06 23:46:01,565.8
2715,4553,2024-04-05 04:40:14,2438.49
2716,4554,2024-07-10 14:12:05,3106.93
2717,4556,2024-03-22 07:14:58,380.11
2718,4558,2024-10-20 15:10:04,1398.83
2719,4561,2024-05-12 03:15:50,8627.94
2720,4562,2024-09-18 21:07:32,5050.56
2721,4563,2024-08-02 02:37:32,20248.23
2722,4567,2024-08-23 15:32:57,19745.95
2723,4568,2024-06-03 08:56:42,7257.14
2724,4569,2024-05-05 10:06:43,6515.34
2725,4570,2024-06-12 06:20:08,5215.23
2726,4571,2024-03-19 03:25:21,450.53
2727,4572,2024-09-05 06:53:28,1400.94
2728,4574,2024-03-03 12:03:13,5380.88
2729,4578,2024-06-14 18:46:18,8556.3
2730,4580,2024-12-01 07:46:15,6378.59
2731,4581,2024-02-05 17:12:49,2201.25
2732,4582,2024-04-07 21:26:09,11426.22
2733,4588,2024-06-20 11:11:11,18661.16
2734,4589,2024-08-31 05:29:58,11432.22
2735,4590,2024-01-26 09:01:30,11975.75
2736,4592,2024-06-10 08:33:56,2971.13
2737,4593,2024-04-22 18:20:02,12943.39
2738,4594,2024-10-01 12:03:41,5603.7
2739,4595,2024-07-07 06:04:50,7788.47
2740,4596,2024-03-29 05:44:49,6828.69
2741,4598,2024-05-06 19:27:45,4405.73
2742,4599,2024-05-07 08:44:22,2266.51
2743,4603,2024-02-03 14:26:55,4564.56
2744,4604,2024-04-11 22:35:47,11945.21
2745,4605,2024-07-13 03:05:27,3303.28
2746,4606,2024-04-08 21:12:14,10982.0
2747,4607,2024-11-09 17:11:09,9541.1
2748,4608,2024-09-22 12:35:30,3755.42
2749,4610,2024-10-04 20:23:05,17152.86
2750,4612,2024-09-15 10:40:14,3568.88
2751,4614,2024-01-29 18:14:13,19121.95
2752,4615,2024-05-24 23:42:09,7264.21
2753,4618,2024-08-07 12:30:47,4845.09
2754,4619,2024-07-12 17:39:13,2210.51
2755,4620,2024-06-16 00:02:48,4539.47
2756,4621,2024-10-18 20:08:11,4091.29
2757,4623,2024-01-11 00:33:36,1583.72
2758,4624,2024-02-19 12:42:54,4040.59
2759,4625,2024-10-05 21:26:48,2384.1
2760,4626,2024-06-29 02:34:27,8328.12
2761,4627,2024-02-04 21:10:51,15925.11
2762,4631,2024-02-14 17:57:31,1629.09
2763,4632,2024-07-22 08:25:49,22950.09
2764,4633,2024-03-12 07:09:23,4377.81
2765,4634,2024-02-29 03:38:43,2043.63
2766,4635,2024-05-15 05:43:38,9720.37
2767,4636,2024-09-25 09:03:12,3288.51
2768,4640,2024-03-06 07:51:14,4566.2
2769,4641,2024-10-12 17:08:02,3415.74
2770,4642,2024-03-11 19:39:49,2356.51
2771,4646,2024-03-28 18:00:47,9429.49
2772,4647,2024-04-17 20:54:17,3798.38
2773,4648,2024-05-04 23:10:24,1348.86
2774,4649,2024-04-09 03:14:26,8070.37
2775,4650,2024-10-10 09:11:22,1660.67
2776,4652,2024-03-02 14:26:40,1740.74
2777,4653,2024-07-08 19:30:24,14376.43
2778,4654,2024-07-31 00:52:47,1674.54
2779,4655,2024-07-29 22:16:45,611.06
2780,4658,2024-04-06 20:12:37,8609.1
2781,4659,2024-09-03 04:32:47,3738.81
2782,4660,2024-09-19 10:34:23,4040.45
2783,4668,2024-05-01 18:56:10,3703.19
2784,4671,2024-06-26 06:37:44,6054.17
2785,4672,2024-09-03 19:10:29,2496.27
2786,4674,2024-04-11 23:13:36,18555.16
2787,4675,2024-07-25 18:21:49,1301.66
2788,4676,2024-08-03 22:38:33,7334.81
2789,4678,2024-02-25 19:38:22,8759.63
2790,4679,2024-07-18 14:49:49,2480.74
2791,4683,2024-07-12 19:52:37,1955.97
2792,4684,2024-05-21 04:07:52,12276.68
2793,4689,2024-10-31 00:33:28,2014.7
2794,4690,2024-10-02 13:50:13,2846.95
2795,4691,2024-02-14 03:49:48,10922.48
2796,4692,2024-04-04 18:29:48,5070.87
2797,4693,2024-04-24 10:41:22,975.13
2798,4694,2024-01-10 06:45:10,23679.22
2799,4696,2024-10-30 00:22:24,3050.29
2800,4697,2024-08-24 05:39:02,3420.42
2801,4698,2024-03-07 08:57:38,6187.0
2802,4699,2024-11-05 07:08:23,8626.28
2803,4702,2024-07-26 06:14:49,28709.8
2804,4705,2024-10-14 08:00:56,1103.17
2805,4709,2024-05-23 16:47:14,10335.68
2806,4710,2024-07-24 19:41:24,9592.23
2807,4711,2024-08-09 13:56:41,4344.0
2808,4713,2024-05-14 21:44:59,9982.08
2809,4715,2024-09-21 08:52:50,11394.05
2810,4716,2024-04-02 00:18:56,1416.91
2811,4717,2024-04-09 13:48:24,23736.99
2812,4718,2024-02-26 09:01:53,1208.47
2813,4719,2024-01-21 01:57:54,1769.08
2814,4720,2024-01-04 18:32:20,3883.11
2815,4721,2024-05-05 02:28:19,27790.42
2816,4723,2024-08-15 16:44:01,3724.06
2817,4724,2024-07-23 20:58:28,4775.53
2818,4725,2024-10-09 10:04:55,17834.16
2819,4728,2024-07-20 13:06:29,3750.76
2820,4731,2024-10-06 05:57:48,1701.74
2821,4733,2024-02-14 03:05:05,3376.14
2822,4734,2024-02-28 15:05:04,16877.09
2823,4737,2024-05-17 14:55:04,5238.44
2824,4738,2024-02-26 20:12:22,27933.79
2825,4740,2024-05-30 06:35:37,9548.52
2826,4741,2024-05-29 00:13:21,2750.87
2827,4742,2024-04-14 10:33:21,5145.97
2828,4743,2024-08-10 11:44:07,2280.39
2829,4745,2024-05-21 22:15:09,2693.0
2830,4748,2024-05-18 10:17:42,276834.69
2831,4749,2024-07-04 05:27:35,12292.71
2832,4751,2024-06-25 01:42:25,10667.83
2833,4753,2024-06-20 04:42:43,2804.94
2834,4755,2024-02-04 15:59:24,20183.6
2835,4756,2024-03-05 05:33:07,13219.84
2836,4757,2024-05-28 13:17:52,26727.79
2837,4758,2024-05-02 10:40:40,25586.05
2838,4760,2024-09-29 11:58:48,1298.31
2839,4761,2024-02-06 23:00:01,1810.11
2840,4762,2024-03-26 23:53:36,1991.4
2841,4763,2024-08-18 02:24:04,2101.6
2842,4765,2024-07-12 18:42:10,6575.51
2843,4766,2024-07-23 07:10:58,2950.93
2844,4767,2024-03-30 11:52:40,31740.18
2845,4768,2024-02-16 12:57:18,27288.26
2846,4770,2024-10-15 18:23:49,4886.27
2847,4773,2024-08-31 13:01:02,28560.89
2848,4775,2024-10-01 02:23:29,18756.98
2849,4777,2024-08-25 08:04:03,3275.95
2850,4783,2024-05-24 15:36:13,805.7
2851,4785,2024-06-04 01:51:04,4039.31
2852,4786,2024-04-02 16:07:55,2751.33
2853,4788,2024-10-14 08:15:03,5918.6
2854,4791,2024-08-24 15:13:43,5325.73
2855,4792,2024-09-19 15:20:20,5201.57
2856,4793,2024-09-13 16:26:35,7873.96
2857,4799,2024-07-01 19:46:15,1650.33
2858,4801,2024-08-03 17:04:29,7116.88
2859,4802,2024-01-28 18:59:18,3308.82
2860,4803,2024-06-03 18:13:28,5883.95
2861,4807,2024-03-23 04:20:39,11633.79
2862,4810,2024-10-21 08:50:21,1632.78
2863,4813,2024-11-01 03:04:10,3815.53
2864,4816,2024-11-06 22:08:39,4417.46
2865,4818,2024-07-28 18:41:01,3093.81
2866,4819,2024-04-26 16:44:21,11046.25
2867,4822,2024-03-28 22:03:32,2569.97
2868,4823,2024-09-18 19:32:18,2981.37
2869,4825,2024-10-12 05:29:55,2594.3
2870,4826,2024-10-22 21:25:00,13132.56
2871,4827,2024-03-23 16:21:34,3155.18
2872,4828,2024-09-22 17:23:34,7435.65
2873,4830,2024-09-18 16:51:19,29089.56
2874,4831,2024-10-12 21:13:47,4594.72
2875,4834,2024-07-29 07:28:31,13371.15
2876,4836,2024-06-29 09:54:37,22119.58
2877,4838,2024-04-26 15:51:05,12387.86
2878,4840,2024-05-23 12:04:49,4841.01
2879,4841,2024-05-03 02:28:10,8759.53
2880,4842,2024-07-31 12:34:16,1542.81
2881,4846,2024-06-11 10:23:18,2435.63
2882,4848,2024-10-18 10:33:47,2852.05
2883,4849,2024-03-22 23:02:46,36921.56
2884,4850,2024-01-28 05:29:11,2365.33
2885,4852,2024-07-11 21:20:07,2333.84
2886,4854,2024-09-20 19:17:49,1920.75
2887,4855,2024-05-18 21:45:23,8134.18
2888,4856,2024-08-21 03:06:55,5587.9
2889,4859,2024-12-21 01:42:52,13070.11
2890,4860,2024-05-04 02:27:03,8992.39
2891,4861,2024-11-24 02:24:22,1418.92
2892,4864,2024-10-14 02:42:41,2376.66
2893,4865,2024-09-29 19:24:23,16794.32
2894,4870,2024-06-16 15:14:56,4092.99
2895,4871,2024-02-02 12:58:11,14311.7
2896,4872,2024-01-29 14:27:11,4295.34
2897,4875,2024-10-02 11:21:49,2057.22
2898,4877,2024-07-06 11:40:32,3740.84
2899,4878,2024-03-17 15:53:39,2056.49
2900,4879,2024-08-10 17:33:56,2954.26
2901,4882,2024-09-20 13:26:19,5888.95
2902,4884,2024-03-18 08:56:01,7788.82
2903,4886,2024-05-03 10:24:17,1174.77
2904,4888,2024-10-06 18:50:38,4838.54
2905,4889,2024-05-23 14:32:06,2898.78
2906,4891,2024-10-05 19:42:38,2741.96
2907,4892,2024-06-27 06:11:45,5538.15
2908,4893,2024-06-14 01:52:01,2994.68
2909,4894,2024-03-18 03:43:31,17050.32
2910,4895,2024-10-14 11:26:31,14317.76
2911,4896,2024-10-25 13:12:36,14237.65
2912,4898,2024-09-10 16:26:34,3148.18
2913,4899,2024-06-22 03:43:37,2066.79
2914,4900,2024-09-17 10:20:03,5291.34
2915,4901,2024-10-06 03:33:55,4292.77
2916,4904,2024-02-25 02:25:45,2841.42
2917,4905,2024-04-01 23:58:44,1705.88
2918,4907,2024-11-21 02:55:04,4734.51
2919,4910,2024-06-10 12:27:43,3416.38
2920,4911,2024-09-24 02:29:10,9131.75
2921,4912,2024-07-07 13:03:01,8942.72
2922,4913,2024-10-04 08:53:10,13236.32
2923,4915,2024-11-01 01:00:54,1582.3
2924,4917,2024-02-23 20:01:23,7051.2
2925,4918,2024-04-08 19:38:49,2553.65
2926,4920,2024-03-21 15:43:45,1638.65
2927,4921,2024-06-16 01:57:06,3341.78
2928,4922,2024-04-25 12:47:55,12859.45
2929,4923,2024-05-16 06:55:25,3515.42
2930,4924,2024-09-12 13:42:52,20108.73
2931,4925,2024-02-13 12:25:30,8054.54
2932,4927,2024-07-16 11:52:42,3447.2
2933,4928,2024-02-01 14:11:13,13961.29
2934,4929,2024-03-25 04:43:46,7338.26
2935,4930,2024-06-28 15:41:29,2123.24
2936,4931,2024-08-07 10:05:42,26184.49
2937,4933,2024-06-12 07:44:39,6207.61
2938,4935,2024-03-10 09:46:33,4998.62
2939,4938,2024-09-29 19:35:09,2275.65
2940,4940,2024-07-09 22:41:15,14208.34
2941,4942,2024-08-09 03:40:47,7828.67
2942,4944,2024-03-26 14:21:57,8658.65
2943,4945,2024-05-06 00:12:39,3112.63
2944,4947,2024-01-31 01:43:33,10411.75
2945,4953,2024-02-05 10:47:00,11166.04
2946,4954,2024-04-10 01:44:53,2692.16
2947,4956,2024-05-19 18:43:42,1372.94
2948,4957,2024-10-12 23:35:18,8293.57
2949,4958,2024-04-01 02:40:26,1192.72
2950,4959,2024-05-31 03:15:07,5635.35
2951,4962,2024-06-30 05:47:07,3286.17
2952,4963,2024-09-20 07:27:52,14717.59
2953,4965,2024-03-04 04:11:06,3451.07
2954,4966,2024-08-19 11:51:31,13313.66
2955,4967,2024-08-07 08:25:47,3093.97
2956,4968,2024-05-27 12:47:11,12088.28
2957,4970,2024-03-11 17:07:22,31391.97
2958,4972,2024-03-13 11:10:41,1879.49
2959,4975,2024-07-22 19:35:27,6392.19
2960,4976,2024-09-29 21:58:39,58331.89
2961,4977,2024-08-19 17:55:34,5218.32
2962,4978,2024-08-02 02:26:56,5195.82
2963,4979,2024-02-10 07:09:09,9993.09
2964,4981,2024-06-26 22:05:51,5099.88
2965,4982,2024-01-23 05:48:55,1057.32
2966,4983,2024-01-27 10:37:41,13616.79
2967,4984,2024-01-27 02:33:54,810.25
2968,4985,2024-11-23 10:36:14,3377.49
2969,4986,2024-09-03 06:38:08,14569.46
2970,4988,2024-07-12 20:07:01,3565.69
2971,4994,2024-05-01 04:18:42,2632.46
2972,4995,2024-04-10 10:19:45,10843.68
2973,4996,2024-07-17 05:38:23,2284.72
2974,4997,2024-11-23 10:10:22,1635.98
2975,5000,2024-05-29 19:41:25,6292.18
